Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Gender_Male,Contract_One Year,Contract_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No
0,37,67.18,2485.66,False,True,False,True,False,False,False,False
0,67,86.13,5770.71,False,False,False,False,False,False,False,False
0,47,56.31,2646.57,False,False,False,False,False,False,True,False
0,59,57.52,3393.68,True,True,False,False,True,False,False,False
0,64,44.51,2848.64,True,False,False,False,False,False,False,False
0,2,25.74,51.48,False,False,False,False,False,True,False,True
1,62,41.05,2545.1,False,True,False,False,False,True,True,False
0,57,83.82,4777.74,False,False,False,False,False,False,True,False
0,38,103.69,3940.22,False,False,True,True,False,False,False,False
1,5,51.33,256.65,True,True,False,False,False,False,False,False
0,27,27.55,743.85,True,False,False,False,False,False,True,False
0,31,51.3,1590.3,True,False,False,False,True,False,False,False
0,53,62.8,3328.4,True,False,True,False,False,True,True,False
0,36,113.31,4079.16,False,False,False,False,False,False,False,False
0,37,102.94,3808.78,False,False,False,False,True,False,True,False
0,57,80.84,4607.88,False,False,False,False,False,True,True,False
0,59,45.76,2699.84,False,False,False,False,False,True,False,True
0,41,44.98,1844.18,False,True,False,False,True,False,True,False
0,18,69.32,1247.76,False,True,False,False,False,False,True,False
1,53,45.22,2396.66,True,False,False,False,False,False,False,False
0,6,33.16,198.96,False,False,False,False,True,False,False,True
0,18,48.94,880.92,False,True,False,False,False,True,False,False
0,30,79.88,2396.4,False,True,False,False,False,False,False,False
0,43,57.71,2481.53,True,False,False,False,True,False,False,False
0,2,39.86,79.72,False,False,True,False,True,False,False,False
0,47,89.88,4224.36,False,True,False,False,False,False,True,False
0,56,92.87,5200.72,True,False,False,False,True,False,True,False
0,28,29.01,812.28,True,False,False,True,False,False,True,False
0,10,23.22,232.2,True,True,False,False,False,True,False,False
0,53,40.12,2126.36,False,False,False,False,True,False,True,False
1,23,39.02,897.46,True,False,True,False,True,False,True,False
0,53,25.82,1368.46,False,False,True,False,False,False,False,False
0,65,75.9,4933.5,True,False,False,True,False,False,False,True
0,55,87.97,4838.35,True,True,False,False,False,True,True,False
0,35,96.99,3394.65,True,False,False,False,True,False,True,False
0,43,61.99,2665.57,False,True,False,True,False,False,False,False
0,9,22.8,205.2,True,True,False,False,False,False,False,False
0,53,93.33,4946.49,False,False,True,True,False,False,True,False
0,71,99.07,7033.97,False,False,False,False,False,True,False,True
1,30,70.97,2129.1,True,False,False,False,False,True,True,False
0,5,112.27,561.35,True,False,False,False,False,True,False,False
0,12,98.22,1178.64,False,True,False,False,False,False,True,False
0,54,109.45,5910.3,False,False,True,False,False,True,True,False
0,1,82.02,82.02,True,False,False,False,False,True,False,False
1,42,34.38,1443.96,False,False,False,False,False,True,False,False
0,34,36.95,1256.3,True,True,False,False,True,False,False,False
0,41,85.75,3515.75,True,False,True,False,False,False,True,False
0,2,22.4,44.8,False,False,True,False,False,True,True,False
0,27,77.68,2097.36,False,False,False,False,True,False,True,False
0,7,71.67,466.13,True,False,True,False,True,False,True,False
0,71,72.28,5131.88,True,False,False,False,False,True,True,False
0,49,43.62,2137.38,True,False,False,False,False,True,False,False
0,64,34.39,2200.96,True,False,False,False,True,False,True,False
1,12,50.25,603.0,False,False,False,False,True,False,True,False
0,62,54.16,3357.92,True,False,False,False,False,True,True,False
0,66,20.51,1353.66,False,True,False,False,False,True,False,False
1,51,40.44,2062.44,False,False,False,False,False,False,True,False
1,55,80.83,4445.65,True,False,False,False,False,False,False,False
1,70,44.75,3132.5,True,False,False,True,False,False,True,False
1,6,112.05,672.3,True,False,True,True,False,False,True,False
1,59,66.2,3905.8,False,False,False,True,False,False,True,False
1,68,61.05,4151.4,True,False,True,False,False,False,False,True
0,54,80.5,4347.0,True,False,False,False,False,False,False,False
0,13,106.19,1380.47,False,True,False,False,False,False,False,False
0,55,36.29,1995.95,True,True,False,False,True,False,False,False
0,56,109.64,6139.84,False,False,False,False,False,True,True,False
0,7,110.41,772.87,False,False,False,False,False,True,True,False
0,25,30.52,763.0,True,False,False,False,False,True,False,False
0,41,113.78,4664.98,True,False,False,False,False,False,True,False
0,62,119.89,7433.18,True,True,False,False,False,False,False,False
0,65,83.15,5404.75,False,False,True,True,False,False,False,False
1,35,29.32,1026.2,True,False,False,False,False,True,False,False
0,41,32.96,1351.36,True,True,False,True,False,False,True,False
1,24,105.37,2528.88,True,False,False,True,False,False,True,False
0,69,71.67,6413.55,True,True,False,False,False,True,False,False
0,32,23.29,745.28,True,True,False,False,True,False,False,True
0,24,27.34,656.16,False,False,False,False,False,True,True,False
0,17,82.48,1402.16,False,True,False,False,False,True,True,False
0,29,53.43,1549.47,True,False,True,False,False,True,False,False
0,24,94.57,2269.68,True,True,False,False,False,False,True,False
0,63,34.55,2176.65,True,False,True,True,False,False,False,False
0,31,29.93,927.83,True,False,False,False,False,True,False,True
0,41,23.29,954.89,True,False,False,False,False,True,True,False
0,15,57.82,867.3,False,False,False,False,True,False,True,False
0,18,74.27,1336.86,False,False,False,True,False,False,False,True
0,29,28.75,833.75,True,False,False,False,False,True,False,True
0,45,70.4,3168.0,False,False,False,False,False,True,False,False
1,50,110.08,5504.0,True,False,False,False,False,False,True,False
0,10,87.09,870.9,True,False,True,False,True,False,False,True
0,18,52.83,950.94,True,False,False,False,False,False,False,False
1,48,116.38,5586.24,False,False,False,False,True,False,False,False
0,7,71.67,822.64,True,False,False,False,False,True,False,False
0,7,94.61,662.27,False,True,False,False,False,True,False,False
0,34,89.98,3059.32,False,False,False,True,False,False,True,False
0,69,73.95,5102.55,True,False,True,True,False,False,False,True
0,24,25.7,616.8,False,True,False,True,False,False,True,False
0,9,24.85,223.65,False,False,False,False,False,True,True,False
0,17,71.48,1215.16,False,False,False,False,False,False,False,False
1,62,100.22,6213.64,False,False,False,False,False,True,True,False
0,27,80.33,2168.91,True,False,False,True,False,False,False,False
0,35,65.92,2307.2,True,True,False,False,True,False,True,False
1,8,35.81,286.48,False,True,False,False,False,False,False,False
0,35,119.86,4195.1,True,False,True,False,False,False,False,False
0,35,86.97,3043.95,True,False,False,False,True,False,True,False
0,62,71.67,5477.08,False,False,False,False,False,False,True,False
0,58,119.14,6910.12,False,False,False,False,True,False,True,False
0,9,119.2,1072.8,False,False,True,False,True,False,False,False
1,66,55.49,3662.34,False,True,False,False,False,True,True,False
0,66,45.11,2977.26,False,False,False,False,False,True,True,False
0,19,37.72,716.68,False,False,False,True,False,False,True,False
0,52,80.59,4190.68,False,False,True,False,False,True,False,False
0,27,49.77,1343.79,True,False,True,False,False,True,False,True
1,20,74.69,1493.8,True,False,False,True,False,False,True,False
1,66,27.33,1803.78,True,False,True,False,False,False,False,False
1,50,52.31,2615.5,True,False,False,True,False,False,True,False
0,39,73.38,2861.82,False,False,False,False,False,False,True,False
1,45,115.46,5195.7,False,True,False,False,False,True,False,False
0,12,119.79,1437.48,True,True,False,True,False,False,False,False
0,49,90.41,4430.09,False,True,False,True,False,False,True,False
0,42,116.64,4898.88,True,True,False,True,False,False,False,False
0,66,114.34,7546.44,True,False,True,True,False,False,True,False
0,17,71.67,1038.53,True,True,False,True,False,False,False,True
0,22,68.15,1499.3,False,False,False,False,False,False,False,False
0,72,25.06,1804.32,True,False,False,False,False,True,False,False
0,68,33.89,2304.52,True,False,False,False,False,True,False,False
0,11,102.49,1127.39,False,True,False,False,True,False,True,False
0,66,117.1,7728.6,True,False,True,False,False,True,True,False
0,18,85.14,1532.52,False,False,False,False,False,True,True,False
0,71,118.9,8441.9,True,False,False,True,False,False,True,False
0,18,49.97,899.46,True,False,False,False,False,True,False,False
0,50,66.83,3341.5,False,False,False,False,True,False,False,False
0,24,112.38,2697.12,True,False,True,False,False,False,False,True
0,10,71.1,711.0,False,False,False,False,True,False,False,False
0,47,52.29,2457.63,False,True,False,False,True,False,True,False
0,7,54.9,384.3,True,True,False,False,True,False,True,False
0,41,109.25,4479.25,False,False,True,False,False,True,False,False
0,33,107.83,3558.39,False,False,False,False,False,True,False,True
0,58,84.4,4895.2,True,True,False,False,False,False,False,False
0,65,112.69,7324.85,False,False,False,True,False,False,True,False
0,40,101.94,4077.6,True,False,False,True,False,False,True,False
0,38,59.28,2252.64,False,False,False,False,True,False,True,False
0,63,30.01,1890.63,True,False,False,False,False,True,False,False
0,7,86.21,603.47,False,True,False,False,True,False,False,False
0,62,43.49,2696.38,False,True,False,False,False,True,False,True
0,36,21.69,780.84,False,False,False,False,False,True,True,False
0,31,26.3,815.3,False,True,False,False,False,True,True,False
0,18,45.17,813.06,True,True,False,True,False,False,True,False
1,72,63.46,4569.12,True,False,False,True,False,False,True,False
0,14,90.7,1269.8,False,False,False,True,False,False,False,True
0,3,40.45,121.35,True,False,False,False,False,False,True,False
0,51,20.8,1060.8,True,False,False,True,False,False,False,False
0,6,53.4,320.4,True,True,False,False,False,True,False,False
0,34,71.67,3009.68,False,False,False,False,False,True,False,False
0,52,69.15,3595.8,False,False,False,True,False,False,False,False
1,71,67.94,4823.74,False,True,False,False,False,False,False,False
0,51,119.83,6111.33,False,False,False,False,False,False,True,False
0,27,86.5,2335.5,False,True,False,False,False,True,False,False
0,22,99.25,2183.5,False,False,False,True,False,False,False,False
0,60,103.58,6214.8,False,False,True,False,False,False,False,False
1,39,58.84,2294.76,True,False,True,False,True,False,False,False
0,57,62.2,3545.4,False,False,False,True,False,False,True,False
0,44,113.73,5004.12,False,False,True,False,False,False,True,False
1,9,117.58,1058.22,True,True,False,False,False,False,False,False
0,29,117.97,3421.13,False,False,True,False,True,False,False,False
1,19,35.68,677.92,True,True,False,False,False,False,False,False
0,62,56.71,3516.02,True,True,False,False,False,True,True,False
0,52,95.83,4983.16,True,False,True,False,False,True,True,False
0,10,27.81,278.1,True,True,False,True,False,False,True,False
0,8,49.47,395.76,False,False,True,False,False,False,False,False
0,40,118.92,4756.8,True,False,False,False,False,True,True,False
0,18,54.25,976.5,False,False,False,False,False,False,True,False
0,35,89.02,3115.7,False,False,True,False,False,False,True,False
0,21,58.51,1228.71,True,True,False,True,False,False,False,True
1,54,92.78,5010.12,True,False,False,False,True,False,False,False
0,14,27.36,383.04,True,False,True,True,False,False,False,False
0,72,90.25,6498.0,False,False,False,False,False,True,False,False
0,48,57.09,2740.32,False,False,False,False,False,True,True,False
0,5,52.98,264.9,True,False,False,False,False,False,True,False
0,46,35.86,1649.56,True,True,False,False,True,False,False,False
0,32,73.5,2352.0,False,True,False,True,False,False,False,False
1,67,97.59,6538.53,False,False,False,True,False,False,True,False
0,31,112.97,3502.07,True,True,False,False,False,True,False,False
0,20,20.71,414.2,True,False,False,False,False,False,True,False
0,6,34.79,208.74,True,False,True,False,False,True,False,True
0,7,86.13,602.91,True,False,True,True,False,False,False,False
0,50,62.02,3101.0,False,False,False,False,False,False,True,False
0,25,80.61,2015.25,True,True,False,False,False,True,False,True
1,60,51.44,3086.4,False,False,False,False,True,False,False,False
0,39,34.72,1354.08,True,False,False,True,False,False,False,False
0,46,98.94,4551.24,True,True,False,True,False,False,True,False
1,34,43.55,1480.7,False,False,False,False,False,False,False,True
1,28,98.77,2765.56,True,True,False,False,False,False,False,True
0,15,38.64,579.6,True,False,False,True,False,False,False,False
0,48,79.0,3792.0,False,False,False,True,False,False,True,False
0,51,118.91,6064.41,True,False,False,False,True,False,True,False
0,53,72.92,3864.76,False,False,True,False,True,False,False,False
0,71,106.54,7564.34,False,False,False,False,False,True,False,True
1,12,46.65,559.8,True,True,False,False,False,False,True,False
0,13,29.41,382.33,True,False,False,True,False,False,True,False
0,62,40.4,2504.8,False,False,False,True,False,False,True,False
0,62,112.21,6957.02,True,False,False,True,False,False,True,False
0,18,107.39,1933.02,False,True,False,True,False,False,True,False
0,68,91.28,6207.04,True,True,False,False,False,True,True,False
0,67,73.73,4939.91,True,False,False,True,False,False,True,False
0,27,29.29,790.83,False,True,False,True,False,False,False,False
0,11,25.97,285.67,False,False,False,False,True,False,False,False
0,49,52.1,2552.9,False,True,False,False,True,False,False,False
0,30,100.47,3014.1,False,True,False,False,False,False,True,False
0,17,102.91,1749.47,False,False,False,False,False,True,False,False
0,64,87.85,5622.4,True,False,False,True,False,False,True,False
0,36,76.33,2747.88,False,False,False,False,True,False,True,False
0,25,118.18,2954.5,True,False,False,False,False,True,False,True
0,27,113.53,3065.31,False,False,False,False,False,True,False,False
0,45,93.84,4222.8,False,False,False,True,False,False,True,False
1,30,66.71,2001.3,False,True,False,False,False,False,True,False
1,5,74.14,370.7,False,False,False,True,False,False,True,False
0,31,20.36,631.16,True,False,False,True,False,False,False,True
0,32,89.14,2852.48,True,False,True,False,False,True,True,False
0,27,58.11,1568.97,True,False,False,False,False,False,False,True
0,25,80.83,2020.75,True,False,True,False,False,False,False,False
0,8,54.95,439.6,True,False,True,False,False,True,False,False
1,63,30.88,1945.44,False,True,False,True,False,False,False,False
0,20,95.31,1906.2,True,False,False,False,True,False,False,False
0,53,101.91,5401.23,False,False,False,False,False,True,False,False
0,14,100.96,1413.44,True,False,False,True,False,False,False,True
0,20,74.63,1492.6,False,False,False,False,False,True,False,False
0,1,84.15,84.15,False,False,True,True,False,False,True,False
0,21,71.67,929.04,False,True,False,True,False,False,False,False
0,63,58.84,3706.92,True,False,False,False,False,False,False,False
0,11,22.18,243.98,False,False,False,False,False,True,True,False
0,2,38.87,77.74,False,False,False,False,False,False,False,False
0,69,94.61,6528.09,False,False,True,False,False,True,False,False
0,65,85.45,5554.25,True,False,False,False,True,False,True,False
1,23,48.46,1114.58,True,True,False,False,False,False,True,False
1,18,52.51,945.18,False,False,True,True,False,False,True,False
0,50,45.94,2297.0,True,False,True,True,False,False,True,False
0,58,119.61,6937.38,True,False,False,False,False,True,False,False
0,58,56.42,3272.36,False,False,True,False,False,False,True,False
0,71,44.57,3164.47,False,False,False,False,False,False,False,False
0,1,117.43,117.43,False,False,False,False,False,False,False,True
0,44,69.69,3066.36,False,False,True,False,False,False,True,False
0,48,31.7,1521.6,False,False,True,False,False,True,False,False
0,38,20.11,764.18,False,False,True,False,True,False,False,True
0,35,113.39,3968.65,True,False,False,False,False,True,True,False
0,24,25.62,614.88,False,True,False,False,True,False,False,True
0,51,88.27,4501.77,True,False,False,True,False,False,True,False
0,15,75.09,1126.35,False,False,False,False,True,False,False,False
0,3,41.1,123.3,True,True,False,True,False,False,True,False
0,58,85.08,4934.64,True,False,True,True,False,False,False,False
0,8,111.62,892.96,True,False,False,False,False,True,False,False
0,72,42.63,3069.36,False,False,True,False,False,True,False,False
0,38,34.06,1294.28,False,True,False,False,True,False,False,False
0,50,86.16,4308.0,True,False,False,False,False,False,False,False
0,63,91.02,5734.26,True,False,True,True,False,False,True,False
1,42,26.21,1100.82,True,False,False,False,True,False,True,False
0,50,30.7,1535.0,True,False,False,False,True,False,True,False
1,32,63.18,2021.76,False,True,False,True,False,False,True,False
0,25,113.21,2830.25,True,False,False,False,True,False,False,False
0,13,48.27,627.51,False,False,False,False,False,False,False,True
0,38,109.68,4167.84,False,True,False,False,False,False,False,False
1,9,93.24,839.16,True,False,False,True,False,False,False,False
0,20,113.39,2267.8,False,False,True,False,False,True,False,False
0,34,93.95,3194.3,False,False,False,False,True,False,False,False
0,20,49.0,980.0,True,True,False,False,False,False,False,False
0,66,109.71,7240.86,True,False,False,False,False,False,False,False
0,56,47.57,2663.92,True,True,False,False,False,True,False,False
0,51,117.26,5980.26,False,False,False,False,True,False,True,False
0,45,95.09,4279.05,False,True,False,False,False,False,False,False
0,14,33.52,469.28,True,True,False,True,False,False,False,False
0,8,59.32,474.56,True,False,True,False,True,False,True,False
0,54,74.74,4035.96,True,True,False,False,False,True,False,False
0,12,74.62,895.44,True,False,False,False,False,True,False,True
0,25,46.58,1164.5,False,False,False,False,False,True,True,False
0,29,53.59,1554.11,True,False,False,False,False,True,True,False
0,43,69.45,2986.35,True,True,False,False,True,False,False,False
0,45,110.33,4964.85,True,False,False,False,False,True,False,False
0,40,34.42,1376.8,False,True,False,False,False,False,True,False
0,1,30.32,30.32,False,False,False,False,False,True,False,False
0,33,103.44,3413.52,True,False,True,True,False,False,True,False
1,33,83.87,2767.71,False,False,False,True,False,False,True,False
0,21,65.16,1368.36,True,False,False,True,False,False,True,False
1,53,57.58,3051.74,True,False,False,False,False,True,True,False
0,15,88.5,1327.5,False,False,False,False,False,False,False,False
0,15,96.2,1443.0,True,False,False,False,True,False,False,False
0,29,104.35,3026.15,True,False,True,False,True,False,True,False
1,9,62.74,564.66,False,False,False,False,True,False,False,True
0,50,97.0,4850.0,False,False,False,False,True,False,True,False
0,51,63.25,3225.75,False,False,True,False,False,True,False,False
1,5,89.24,446.2,True,False,False,False,True,False,False,False
0,44,30.08,1323.52,True,False,False,False,True,False,False,False
1,8,52.7,421.6,True,False,False,True,False,False,True,False
1,67,43.12,2889.04,False,True,False,False,True,False,False,False
1,28,86.37,2418.36,True,False,False,False,True,False,False,False
0,44,115.44,5079.36,True,False,False,True,False,False,True,False
1,63,116.12,7315.56,False,False,False,True,False,False,False,False
0,29,31.92,925.68,True,True,False,True,False,False,False,True
0,13,31.46,408.98,False,True,False,False,False,True,True,False
0,42,96.08,4035.36,False,False,False,False,True,False,False,False
0,24,50.36,1208.64,True,False,True,False,False,True,True,False
0,31,62.97,1952.07,False,False,False,True,False,False,True,False
0,16,69.85,1117.6,True,False,False,False,False,True,False,True
0,67,86.28,5780.76,False,False,False,False,False,True,True,False
0,56,91.77,5139.12,False,False,True,False,False,True,False,False
0,5,39.59,197.95,True,True,False,False,False,False,False,False
0,47,94.68,4449.96,False,False,False,True,False,False,True,False
0,54,96.54,5213.16,True,False,True,False,True,False,False,False
0,15,63.04,945.6,True,False,False,False,False,False,True,False
0,3,41.29,123.87,False,False,True,False,False,False,False,False
0,12,58.78,705.36,True,False,False,False,False,True,False,False
0,9,83.45,751.05,False,False,False,True,False,False,False,True
0,7,36.86,258.02,True,False,False,False,False,True,True,False
0,70,40.87,2860.9,True,False,False,False,False,True,True,False
0,34,63.26,2150.84,True,False,False,False,False,True,True,False
0,42,75.44,3168.48,False,False,True,True,False,False,False,True
0,1,71.42,71.42,False,False,True,True,False,False,False,False
0,61,23.33,1423.13,True,False,False,False,True,False,False,True
0,8,71.67,859.52,False,False,True,False,False,True,True,False
0,49,69.18,3389.82,False,False,True,False,False,True,True,False
0,19,90.87,1726.53,False,True,False,False,False,True,False,False
0,50,90.82,4541.0,False,False,False,False,False,False,True,False
0,60,76.27,4576.2,True,False,False,False,True,False,False,False
0,40,78.1,3124.0,True,False,False,False,False,False,True,False
0,21,63.91,1342.11,False,False,False,False,True,False,True,False
1,25,82.92,2073.0,True,False,False,False,False,False,False,True
0,69,57.19,3946.11,True,True,False,False,False,True,False,False
0,65,31.89,2072.85,False,False,False,False,False,False,True,False
1,39,37.49,1462.11,True,False,False,False,False,True,False,True
0,36,21.22,763.92,False,True,False,False,True,False,True,False
0,50,28.85,1442.5,True,True,False,False,True,False,True,False
1,57,42.63,2429.91,True,True,False,False,True,False,True,False
0,25,42.94,1073.5,True,False,False,False,True,False,True,False
1,41,38.0,1558.0,True,True,False,False,True,False,True,False
0,51,33.72,1719.72,False,False,False,False,False,False,False,True
1,69,24.93,1720.17,True,False,False,False,True,False,True,False
0,12,45.9,550.8,True,False,False,False,True,False,True,False
0,14,78.19,1094.66,True,False,False,False,True,False,True,False
0,18,117.08,2107.44,True,True,False,False,False,False,False,False
1,32,73.33,2346.56,False,False,False,False,True,False,True,False
0,69,84.69,5843.61,False,False,False,False,True,False,True,False
0,23,112.72,2592.56,False,False,False,False,False,False,True,False
0,52,41.84,2175.68,False,False,False,True,False,False,False,False
0,15,118.69,1780.35,False,True,False,False,False,False,True,False
0,8,101.01,808.08,True,False,True,True,False,False,False,False
0,52,63.33,3293.16,True,False,False,False,False,False,True,False
0,40,58.88,2355.2,True,True,False,False,False,True,False,False
0,40,83.17,3326.8,False,True,False,True,False,False,False,True
0,7,40.47,283.29,True,False,True,True,False,False,False,False
0,42,62.99,2645.58,False,False,False,False,False,True,False,True
0,30,91.54,2746.2,False,False,False,False,False,True,True,False
0,30,113.26,3397.8,False,False,False,True,False,False,False,False
0,34,91.98,3127.32,True,False,True,False,False,False,True,False
0,8,92.13,737.04,False,False,True,False,False,False,False,False
0,28,22.61,633.08,False,False,False,False,False,True,True,False
1,56,20.41,1142.96,False,True,False,False,True,False,True,False
0,19,98.62,1873.78,False,False,False,True,False,False,False,False
0,2,101.03,202.06,True,False,True,True,False,False,False,False
1,29,82.52,2393.08,False,False,False,False,False,True,True,False
0,39,77.65,3028.35,False,False,False,False,True,False,True,False
0,69,111.78,7712.82,False,True,False,True,False,False,True,False
0,17,68.44,1163.48,True,False,True,False,False,False,True,False
0,6,108.38,650.28,False,False,True,False,True,False,True,False
0,62,54.15,3357.3,True,False,False,False,True,False,False,False
0,49,23.32,1142.68,False,True,False,False,False,False,True,False
0,69,73.05,5040.45,True,False,True,False,False,True,False,True
0,6,116.71,700.26,True,True,False,False,True,False,True,False
0,58,31.15,1806.7,True,False,True,True,False,False,True,False
0,40,27.48,1099.2,False,True,False,False,False,False,False,False
0,40,66.71,2668.4,False,False,False,True,False,False,False,False
1,38,51.51,1957.38,True,False,False,True,False,False,False,False
0,19,87.07,1654.33,False,True,False,False,False,True,True,False
0,57,52.04,2966.28,True,False,True,True,False,False,True,False
0,39,104.88,4090.32,True,False,True,False,False,True,True,False
0,5,56.16,280.8,False,True,False,False,False,False,True,False
0,48,39.25,1884.0,True,True,False,True,False,False,False,False
0,46,71.67,4380.58,False,False,True,False,False,True,False,False
0,49,116.15,5691.35,True,False,True,False,False,False,False,False
0,60,82.9,4974.0,False,True,False,False,False,True,True,False
0,68,50.06,3404.08,False,False,False,True,False,False,False,False
0,18,43.98,791.64,True,False,False,False,False,False,False,False
0,33,100.93,3330.69,True,False,False,False,False,True,False,False
0,54,40.62,2193.48,True,True,False,False,False,False,True,False
0,72,61.31,4414.32,False,False,True,False,False,False,False,False
0,34,55.58,1889.72,False,False,False,False,False,True,False,False
0,38,71.98,2735.24,False,False,True,False,False,False,False,False
0,72,109.58,7889.76,False,False,False,False,False,False,False,False
0,48,92.65,4447.2,True,False,False,False,False,True,True,False
1,68,112.03,7618.04,False,False,False,False,False,True,True,False
0,28,57.6,1612.8,False,False,False,False,True,False,False,False
0,18,103.82,1868.76,False,False,False,False,False,False,False,False
0,19,38.39,729.41,True,False,False,True,False,False,True,False
0,56,29.11,1630.16,True,False,False,True,False,False,False,False
0,64,73.04,4674.56,True,False,True,False,True,False,False,False
0,27,83.84,2263.68,True,False,True,True,False,False,False,True
0,6,26.49,158.94,True,True,False,False,False,False,True,False
0,65,71.62,4655.3,True,True,False,True,False,False,False,False
0,40,41.9,1676.0,True,False,True,False,False,True,False,False
1,18,45.11,811.98,True,False,False,False,True,False,False,True
0,17,47.86,813.62,False,False,False,False,False,False,True,False
0,9,52.06,468.54,False,True,False,False,False,True,False,True
0,69,90.65,6254.85,False,False,False,False,False,False,True,False
0,24,116.37,2792.88,False,False,False,False,False,False,False,False
0,21,97.85,2054.85,False,False,False,True,False,False,False,False
0,43,26.98,1160.14,True,False,False,False,False,False,True,False
0,15,61.95,929.25,True,False,False,False,True,False,False,False
0,1,97.93,97.93,False,False,False,False,True,False,True,False
1,25,105.05,2626.25,False,False,False,False,True,False,True,False
0,27,109.24,2949.48,False,False,False,True,False,False,True,False
1,25,105.76,2644.0,False,False,False,True,False,False,True,False
0,1,65.91,65.91,True,False,False,False,False,False,False,False
1,2,91.07,182.14,False,False,True,False,False,True,True,False
0,52,92.57,4813.64,True,False,True,True,False,False,True,False
0,52,91.57,4761.64,True,False,False,False,False,False,True,False
0,45,48.48,2181.6,True,False,False,True,False,False,True,False
0,23,58.91,1354.93,True,True,False,True,False,False,False,False
0,47,64.33,3023.51,True,False,False,False,True,False,True,False
0,43,108.52,4666.36,True,False,False,True,False,False,True,False
0,43,71.67,3162.65,True,False,False,False,True,False,False,False
0,41,38.56,1580.96,False,True,False,False,False,True,False,True
0,67,106.23,7117.41,False,False,False,False,False,False,True,False
0,40,30.56,1222.4,True,False,True,False,True,False,True,False
0,17,79.12,1345.04,True,False,False,True,False,False,False,False
1,10,40.04,400.4,False,False,False,False,True,False,False,False
0,58,115.14,6678.12,True,False,False,True,False,False,True,False
0,65,33.12,2152.8,False,False,True,False,True,False,True,False
0,37,119.72,4429.64,True,False,True,False,False,False,True,False
0,48,72.39,3474.72,True,True,False,False,True,False,True,False
0,44,105.16,4627.04,True,False,False,False,True,False,False,False
0,46,62.44,2872.24,True,False,False,False,True,False,False,False
1,6,33.31,199.86,False,False,False,False,True,False,False,False
0,30,27.09,812.7,True,False,False,False,False,True,True,False
0,39,118.55,4623.45,False,True,False,False,True,False,False,False
0,44,104.34,4590.96,False,False,False,False,False,True,False,False
0,45,41.55,1869.75,True,False,True,False,False,False,True,False
0,9,33.4,300.6,False,True,False,False,False,False,False,False
0,4,117.22,468.88,False,False,True,True,False,False,True,False
0,67,94.38,6323.46,True,False,True,False,False,False,False,True
0,63,39.27,2474.01,False,True,False,False,False,True,False,False
0,3,90.07,270.21,False,False,False,False,False,True,False,False
0,25,27.61,690.25,True,True,False,False,False,True,True,False
0,42,103.64,4352.88,False,False,False,True,False,False,False,True
0,27,37.08,1001.16,True,False,False,False,False,False,False,False
0,32,59.51,1904.32,False,True,False,False,True,False,True,False
0,72,91.39,6580.08,True,False,False,False,True,False,True,False
1,46,90.67,4170.82,True,False,True,False,False,True,False,False
0,28,63.2,1769.6,False,False,False,True,False,False,True,False
1,16,22.55,360.8,True,False,False,False,False,False,True,False
0,12,34.42,413.04,True,True,False,False,True,False,True,False
0,42,40.85,1715.7,True,False,False,False,True,False,True,False
0,22,113.07,2487.54,False,True,False,False,False,False,False,False
0,50,108.92,5446.0,False,True,False,False,False,False,True,False
0,26,45.22,1175.72,False,False,False,False,False,False,True,False
0,10,80.75,807.5,False,False,False,False,True,False,True,False
0,2,43.67,87.34,True,False,False,True,False,False,False,False
1,38,25.16,956.08,True,False,False,False,False,True,True,False
0,15,81.08,1216.2,False,False,False,False,True,False,False,False
0,71,32.78,2327.38,False,False,False,False,False,False,False,False
0,59,55.02,3246.18,False,False,False,False,True,False,False,True
0,18,79.65,1433.7,True,False,False,False,False,True,True,False
0,14,114.84,1607.76,False,False,True,False,False,False,True,False
0,31,106.0,3286.0,False,False,False,False,True,False,True,False
0,40,71.04,2841.6,False,False,False,False,False,False,True,False
0,71,21.71,1541.41,True,False,False,False,False,False,False,False
0,21,89.24,1874.04,False,False,False,False,True,False,False,False
0,8,28.52,228.16,True,False,False,True,False,False,True,False
0,9,30.67,276.03,True,True,False,False,False,True,False,False
0,21,44.19,927.99,True,False,False,False,True,False,False,False
0,53,66.89,3545.17,False,False,False,False,True,False,False,False
0,64,59.84,3829.76,True,False,True,False,False,False,True,False
0,66,21.02,1387.32,True,False,False,False,True,False,False,False
0,44,49.09,2159.96,True,False,True,False,False,True,True,False
0,55,72.41,3982.55,True,False,False,False,False,False,False,False
0,21,25.8,541.8,False,True,False,False,False,True,False,False
1,39,99.47,3879.33,False,False,False,True,False,False,True,False
0,32,65.0,2080.0,True,False,False,True,False,False,True,False
0,61,110.16,6719.76,False,False,False,True,False,False,False,False
0,38,88.22,3352.36,True,True,False,False,True,False,False,False
0,25,65.06,1626.5,False,False,False,False,False,False,False,False
0,60,104.36,6261.6,False,False,False,False,False,True,True,False
0,18,47.09,847.62,True,True,False,True,False,False,True,False
0,39,31.32,1221.48,False,False,False,False,True,False,False,False
0,19,70.25,1334.75,True,True,False,False,False,False,False,False
0,4,39.42,157.68,False,True,False,True,False,False,True,False
1,7,100.64,704.48,False,False,False,False,False,False,True,False
