Customer_ID,Gender,Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service
C03758,Male,0,13,86.01,1118.13,One Year,Credit Card,Fiber Optic
C03759,Male,0,24,93.37,2240.88,One Year,Credit Card,Fiber Optic
C03760,Female,0,65,109.71,7131.15,Month-to-month,Mailed Check,DSL
C03761,Male,0,34,63.26,2150.84,Month-to-month,Mailed Check,Fiber Optic
C03762,Female,0,51,36.64,1868.64,Month-to-month,Electronic Check,Fiber Optic
C03763,Female,0,3,51.89,155.67,One Year,Credit Card,Fiber Optic
C03764,Male,1,58,63.22,3666.76,Two Year,Bank Transfer,Fiber Optic
C03765,Male,0,72,91.39,6580.08,Month-to-month,Electronic Check,Fiber Optic
C03766,Male,0,55,21.31,1172.05,Month-to-month,Electronic Check,Fiber Optic
C03767,Female,0,42,51.58,2166.36,Month-to-month,Mailed Check,DSL
C03768,Male,0,21,97.98,2057.58,Month-to-month,Credit Card,Fiber Optic
C03769,Male,0,10,87.09,870.9,Two Year,Electronic Check,No
C03770,Male,0,57,93.17,5310.69,Month-to-month,Credit Card,Fiber Optic
C03771,Female,0,25,101.18,2529.5,Two Year,Mailed Check,No
C03772,Female,0,56,98.32,5505.92,One Year,Electronic Check,DSL
C03773,Male,0,38,88.22,3352.36,One Year,Electronic Check,DSL
C03774,Female,0,61,63.97,3902.17,Two Year,Bank Transfer,No
C03775,Female,1,47,118.36,5562.92,One Year,Mailed Check,Fiber Optic
C03776,Female,0,54,76.91,4153.14,Two Year,Bank Transfer,Fiber Optic
C03777,Female,1,46,40.28,1852.88,Month-to-month,Mailed Check,Fiber Optic
C03778,Female,0,68,49.28,3351.04,One Year,Bank Transfer,Fiber Optic
C03779,,0,4,89.36,357.44,One Year,Mailed Check,Fiber Optic
C03780,Female,0,66,112.47,7423.02,Month-to-month,Mailed Check,DSL
C03781,Male,0,43,37.87,1628.41,One Year,Electronic Check,Fiber Optic
C03782,Male,1,62,28.23,1750.26,One Year,Bank Transfer,Fiber Optic
C03783,Male,0,4,108.15,432.6,Two Year,Bank Transfer,Fiber Optic
C03784,Female,0,65,111.53,7249.45,Month-to-month,Bank Transfer,DSL
C03785,Female,0,62,47.64,2953.68,One Year,Electronic Check,No
C03786,Male,0,2,57.73,115.46,Month-to-month,Credit Card,DSL
C03787,Female,0,9,86.02,774.18,One Year,Mailed Check,Fiber Optic
C03788,Male,0,57,52.99,3020.43,Month-to-month,Bank Transfer,Fiber Optic
C03789,Male,0,45,107.72,4847.4,One Year,Mailed Check,DSL
C03790,Female,0,18,30.76,553.68,Month-to-month,Electronic Check,Fiber Optic
C03791,Male,1,48,23.8,1142.4,Month-to-month,Mailed Check,No
C03792,Male,0,42,40.85,1715.7,Month-to-month,Electronic Check,Fiber Optic
C03793,Female,0,41,48.61,1993.01,Month-to-month,Credit Card,Fiber Optic
C03794,Female,0,58,31.29,1814.82,One Year,Bank Transfer,No
C03795,Male,0,42,26.57,1115.94,Two Year,Electronic Check,No
C03796,Female,0,35,95.56,3344.6,Month-to-month,Mailed Check,DSL
C03797,Female,0,38,36.43,1384.34,Month-to-month,Electronic Check,Fiber Optic
C03798,Male,0,67,111.39,7463.13,Month-to-month,Electronic Check,DSL
C03799,Male,0,41,56.8,2328.8,One Year,Credit Card,Fiber Optic
C03800,Female,0,50,87.06,4353.0,Month-to-month,Bank Transfer,Fiber Optic
C03801,Male,0,72,42.54,3062.88,Month-to-month,Electronic Check,Fiber Optic
C03802,Female,0,45,44.03,1981.35,Month-to-month,Electronic Check,DSL
C03803,Female,0,71,77.47,5500.37,Month-to-month,Mailed Check,DSL
C03804,female,1,19,76.06,1445.14,Month-to-month,Electronic Check,Fiber Optic
C03805,Male,0,17,96.87,1646.79,Month-to-month,Electronic Check,No
C03806,Female,1,65,95.78,6225.7,One Year,Bank Transfer,Fiber Optic
C03807,Male,0,56,87.07,4875.92,One Year,Bank Transfer,Fiber Optic
C03808,Male,0,41,64.91,2661.31,Month-to-month,Mailed Check,DSL
C03809,Male,0,42,109.06,4580.52,One Year,Electronic Check,DSL
C03810,Male,0,6,82.26,493.56,Month-to-month,Electronic Check,No
C03811,Female,0,69,119.02,8212.38,Two Year,Electronic Check,DSL
C03812,Male,0,40,101.94,4077.6,Month-to-month,Credit Card,Fiber Optic
C03813,Male,1,41,24.43,1001.63,One Year,Credit Card,No
C03814,Female,0,9,52.06,468.54,One Year,Mailed Check,No
C03815,Male,0,8,77.19,617.52,Month-to-month,Credit Card,Fiber Optic
C03816,Female,0,44,92.15,4054.6,Two Year,Mailed Check,DSL
C03817,Male,0,58,75.03,4351.74,Month-to-month,Electronic Check,DSL
C03818,Female,0,67,98.61,6606.87,One Year,Credit Card,Fiber Optic
C03819,Female,0,13,48.27,627.51,Month-to-month,Bank Transfer,No
C03820,Male,0,19,38.39,729.41,Month-to-month,Credit Card,Fiber Optic
C03821,Male,0,49,25.39,1244.11,One Year,Electronic Check,DSL
C03822,Male,1,30,77.33,2319.9,Month-to-month,Bank Transfer,Fiber Optic
C03823,Female,0,66,88.86,5864.76,Month-to-month,Mailed Check,DSL
C03824,Male,0,59,52.61,3103.99,Month-to-month,Electronic Check,DSL
C03825,Male,1,53,81.36,4312.08,One Year,Bank Transfer,Fiber Optic
C03826,Male,0,52,25.22,1311.44,Month-to-month,Credit Card,Fiber Optic
C03827,Male,0,31,29.93,927.83,Month-to-month,Mailed Check,No
C03828,Male,0,15,90.18,1352.7,One Year,Credit Card,DSL
C03829,F,0,20,56.81,1136.2,Month-to-month,Bank Transfer,DSL
C03830,Male,0,5,87.13,435.65,Month-to-month,Bank Transfer,Fiber Optic
C03831,Male,0,7,103.17,722.19,Month-to-month,Electronic Check,Fiber Optic
C03832,Female,0,18,105.26,1894.68,Month-to-month,Mailed Check,DSL
C03833,Female,0,56,37.22,2084.32,Month-to-month,Mailed Check,
C03834,Male,0,45,68.63,3088.35,Two Year,Bank Transfer,Fiber Optic
C03835,Male,1,28,93.39,2614.92,Month-to-month,Electronic Check,DSL
C03836,Male,0,50,97.4,4870.0,Month-to-month,Bank Transfer,Fiber Optic
C03837,Female,0,2,98.47,196.94,Month-to-month,Bank Transfer,Fiber Optic
C03838,Male,0,68,42.82,2911.76,Month-to-month,Mailed Check,DSL
C03839,Female,1,24,39.25,942.0,One Year,Credit Card,Fiber Optic
C03840,Female,0,48,79.0,3792.0,Month-to-month,Credit Card,Fiber Optic
C03841,Female,0,45,94.11,4234.95,Month-to-month,Mailed Check,DSL
C03842,Male,1,58,51.91,3010.78,Month-to-month,Electronic Check,DSL
C03843,Male,0,36,30.47,1096.92,Two Year,Mailed Check,DSL
C03844,Male,1,2,91.67,183.34,Month-to-month,Electronic Check,DSL
C03845,Male,0,18,49.97,899.46,Month-to-month,Mailed Check,DSL
C03846,Female,0,49,36.64,1795.36,One Year,Electronic Check,Fiber Optic
C03847,Female,1,8,34.77,278.16,Month to month,Bank Transfer,Fiber Optic
C03848,Female,0,58,51.49,2986.42,One Year,Bank Transfer,DSL
C03849,Female,0,15,79.27,1189.05,One Year,Electronic Check,Fiber Optic
C03850,Male,0,17,55.84,949.28,Month to month,Mailed Check,DSL
C03851,Male,1,23,22.07,507.61,Month-to-month,Bank Transfer,DSL
C03852,Male,0,66,29.69,1959.54,Two Year,Mailed Check,Fiber Optic
C03853,Female,0,70,49.05,3433.5,One Year,Credit Card,DSL
C03854,Female,0,27,85.97,2321.19,Two Year,Bank Transfer,No
C03855,Female,0,37,29.85,1104.45,Month-to-month,Mailed Check,Fiber Optic
C03856,Male,0,49,76.07,3727.43,Month-to-month,Mailed Check,Fiber Optic
C03857,Male,0,64,31.99,2047.36,Two Year,Credit Card,DSL
C03858,Female,0,34,41.16,1399.44,Month-to-month,Mailed Check,Fiber Optic
C03859,Male,0,18,37.22,669.96,Two Year,Electronic Check,Fiber Optic
C03860,Female,0,64,26.72,1710.08,Month-to-month,Bank Transfer,Fiber Optic
C03861,Female,0,44,87.13,3833.72,Two Year,Electronic Check,DSL
C03862,Female,0,17,66.34,1127.78,Month-to-month,Credit Card,DSL
C03863,Male,1,59,103.11,6083.49,Month-to-month,Electronic Check,DSL
C03864,Male,0,13,-50.0,388.57,Two Year,Mailed Check,No
C03865,Male,0,52,34.47,1792.44,Month-to-month,Credit Card,DSL
C03866,Male,0,60,50.65,3039.0,Month-to-month,Credit Card,No
C03867,Male,0,42,96.59,4056.78,Month-to-month,Electronic Check,DSL
C03868,Female,0,64,50.58,3237.12,One Year,Credit Card,Fiber Optic
C03869,Female,0,66,60.84,4015.44,two year,Electronic Check,No
C03870,Male,0,34,50.16,1705.44,Month-to-month,Electronic Check,Fiber Optic
C03871,Male,1,71,28.02,1989.42,Month-to-month,Electronic Check,DSL
C03872,Male,0,64,113.94,7292.16,Month-to-month,Credit Card,Fiber Optic
C03873,Male,0,33,74.85,2470.05,One Year,Credit Card,DSL
C03874,Female,0,12,98.78,1185.36,Month-to-month,Bank Transfer,No
C03875,Male,1,19,85.84,1630.96,Month-to-month,Electronic Check,Fiber Optic
C03876,Male,0,9,71.43,642.87,Month-to-month,Electronic Check,Fiber Optic
C03877,Male,0,17,,492.49,One Year,Electronic Check,Fiber Optic
C03878,Female,0,50,84.27,4213.5,Two Year,Electronic Check,DSL
C03879,Female,0,39,35.54,1386.06,Month-to-month,Electronic Check,Fiber Optic
C03880,Male,0,41,61.44,2519.04,Month-to-month,Electronic Check,DSL
C03881,Female,0,10,82.91,829.1,One Year,Electronic Check,Fiber Optic
C03882,Female,0,12,98.22,1178.64,One Year,Bank Transfer,Fiber Optic
C03883,Female,0,15,88.5,1327.5,Month-to-month,Bank Transfer,DSL
C03884,Male,0,28,87.15,2440.2,Month-to-month,Mailed Check,DSL
C03885,Female,0,4,34.9,139.6,Month-to-month,Electronic Check,Fiber Optic
C03886,Female,0,36,54.61,1965.96,One Year,Electronic Check,DSL
C03887,Female,0,65,24.29,1578.85,One Year,Bank Transfer,DSL
C03888,Female,0,47,91.95,4321.65,Month-to-month,Bank Transfer,Fiber Optic
C03889,Female,0,39,115.26,4495.14,Month-to-month,Electronic Check,Fiber Optic
C03890,Male,0,38,46.41,1763.58,Month-to-month,Electronic Check,
C03891,Female,0,44,28.77,1265.88,Two Year,Bank Transfer,Fiber Optic
C03892,Female,0,51,67.56,3445.56,Month-to-month,Bank Transfer,Fiber Optic
C03893,Female,1,26,105.67,2747.42,Two Year,Mailed Check,DSL
C03894,Male,0,36,75.2,2707.2,One Year,Mailed Check,Fiber Optic
C03895,Female,0,69,24.68,1702.92,Month-to-month,Electronic Check,Fiber Optic
C03896,Female,0,1,117.43,117.43,Month-to-month,Bank Transfer,No
C03897,Male,0,53,102.86,5451.58,Two Year,Mailed Check,Fiber Optic
C03898,Female,0,6,33.16,198.96,Month-to-month,Electronic Check,No
C03899,Female,0,37,112.18,4150.66,Two Year,Mailed Check,Fiber Optic
C03900,Female,1,2,65.07,130.14,Month-to-month,Mailed Check,DSL
C03901,Male,0,69,57.19,3946.11,One Year,Mailed Check,DSL
C03902,Male,1,41,66.11,2710.51,Two Year,Credit Card,Fiber Optic
C03903,Female,0,51,103.46,5276.46,Two Year,Electronic Check,DSL
C03904,Male,0,47,85.95,4039.65,Month-to-month,Mailed Check,DSL
C03905,Female,0,13,25.92,336.96,One Year,Electronic Check,Fiber Optic
C03906,,0,69,115.76,7987.44,Month-to-month,Electronic Check,DSL
C03907,Female,0,66,34.78,2295.48,Month-to-month,Bank Transfer,Fiber Optic
C03908,Male,0,59,94.56,5579.04,Month-to-month,Electronic Check,DSL
C03909,Female,0,68,83.61,5685.48,Month-to-month,Mailed Check,DSL
C03910,Male,1,59,38.75,2286.25,Month-to-month,Electronic Check,Fiber Optic
C03911,Male,0,10,37.07,370.7,Month-to-month,Bank Transfer,Fiber Optic
C03912,Male,0,13,107.03,1391.39,Two Year,Credit Card,DSL
C03913,Male,1,2,61.97,123.94,One Year,Credit Card,No
C03914,Female,0,15,85.46,1281.9,Month-to-month,Bank Transfer,Fiber Optic
C03915,Female,0,46,70.41,3238.86,Two Year,Mailed Check,DSL
C03916,Male,0,57,92.74,5286.18,Month-to-month,Mailed Check,Fiber Optic
C03917,Female,0,10,67.92,679.2,Month-to-month,Mailed Check,DSL
C03918,Male,0,22,48.74,1072.28,One Year,Electronic Check,DSL
C03919,Female,0,8,56.34,450.72,Month-to-month,Credit Card,DSL
C03920,Female,0,21,105.91,2224.11,One Year,Mailed Check,No
C03921,Female,0,22,66.8,1469.6,Month-to-month,Credit Card,Fiber Optic
C03922,Male,0,45,41.34,1860.3,Month-to-month,Bank Transfer,Fiber Optic
C03923,Female,0,40,113.46,4538.4,Month-to-month,Credit Card,No
C03924,Male,0,22,99.66,2192.52,2 Year,Mailed Check,Fiber Optic
C03925,Female,0,30,25.57,767.1,One Year,Credit Card,DSL
C03926,Male,0,62,119.89,7433.18,One Year,Bank Transfer,DSL
C03927,Female,0,45,89.49,4027.05,One Year,Credit Card,
C03928,Female,0,35,36.03,1261.05,Month-to-month,Electronic Check,Fiber Optic
C03929,Female,0,42,43.72,1836.24,One Year,Bank Transfer,Fiber Optic
C03930,Male,1,5,89.24,446.2,Month-to-month,Electronic Check,DSL
C03931,Female,0,27,97.98,2645.46,Month-to-month,Electronic Check,Fiber Optic
C03932,Male,0,70,43.9,3073.0,One Year,Mailed Check,DSL
C03933,Female,0,62,45.7,2833.4,Month-to-month,Mailed Check,DSL
C03934,Male,0,32,50.71,1622.72,Month-to-month,Bank Transfer,Fiber Optic
C03935,Male,0,8,79.8,638.4,Two Year,Mailed Check,Fiber Optic
C03936,F,0,18,37.18,669.24,One Year,Credit Card,No
C03937,Male,0,15,30.42,456.3,One Year,Bank Transfer,DSL
C03938,Male,1,26,87.89,2285.14,Month-to-month,Mailed Check,DSL
C03939,Male,0,53,97.91,5189.23,Month-to-month,Mailed Check,No
C03940,Male,0,44,70.09,3083.96,One Year,Credit Card,DSL
C03941,Female,0,32,56.38,1804.16,One Year,Electronic Check,No
C03942,Female,0,28,63.2,1769.6,Month-to-month,Credit Card,Fiber Optic
C03943,Male,1,39,58.84,2294.76,Two Year,Electronic Check,DSL
C03944,Male,1,32,-50.0,3712.0,Two Year,Mailed Check,Fiber Optic
C03945,Male,0,18,,1742.58,Month-to-month,Electronic Check,DSL
C03946,Male,1,70,40.81,2856.7,Two Year,Electronic Check,DSL
C03947,Female,0,11,58.42,642.62,Month-to-month,Mailed Check,Fiber Optic
C03948,Female,1,32,74.4,2380.8,Month-to-month,Bank Transfer,Fiber Optic
C03949,Male,0,20,81.3,1626.0,Month-to-month,Credit Card,DSL
C03950,Male,0,40,66.82,2672.8,One Year,Mailed Check,Fiber Optic
C03951,Male,0,8,101.01,808.08,Two Year,Credit Card,DSL
C03952,Female,0,35,96.76,3386.6,One Year,Credit Card,Fiber Optic
C03953,Female,0,69,70.52,4865.88,One Year,Electronic Check,No
C03954,Male,0,21,105.44,2214.24,Month-to-month,Mailed Check,Fiber Optic
C03955,Male,0,24,95.11,2282.64,Month-to-month,Bank Transfer,DSL
C03956,Female,0,17,97.86,1663.62,Month-to-month,,Fiber Optic
C03957,Female,0,18,115.64,2081.52,Month-to-month,Credit Card,Fiber Optic
C03958,Male,1,12,46.65,559.8,One Year,Bank Transfer,Fiber Optic
C03959,Male,0,16,46.76,748.16,Month-to-month,Credit Card,DSL
C03960,Male,1,4,108.9,435.6,One Year,Mailed Check,Fiber Optic
C03961,Female,0,34,97.22,3305.48,Month-to-month,Bank Transfer,DSL
C03962,Male,0,46,112.65,5181.9,Month-to-month,,
C03963,Male,0,31,26.31,815.61,Month-to-month,Bank Transfer,DSL
C03964,Female,0,25,82.78,2069.5,Two Year,Credit Card,DSL
C03965,Male,0,24,34.46,827.04,Month-to-month,Bank Transfer,DSL
C03966,Female,0,65,70.39,4575.35,Month-to-month,Mailed Check,Fiber Optic
C03967,Male,0,25,35.57,889.25,Two Year,Bank Transfer,DSL
C03968,Male,0,28,32.81,918.68,Two Year,Credit Card,DSL
C03969,Female,0,36,21.22,763.92,One Year,Electronic Check,Fiber Optic
C03970,Male,0,6,83.02,498.12,Month-to-month,Credit Card,Fiber Optic
C03971,Female,0,66,55.9,3689.4,Month-to-month,Credit Card,Fiber Optic
C03972,Female,0,67,30.52,2044.84,Two Year,Electronic Check,Fiber Optic
C03973,Male,0,72,52.28,3764.16,Two Year,Bank Transfer,Fiber Optic
C03974,Female,0,48,36.89,1770.72,One Year,Credit Card,Fiber Optic
C03975,Male,0,70,114.17,7991.9,Month-to-month,Electronic Check,DSL
C03976,Female,0,67,52.0,3484.0,Month-to-month,Mailed Check,Fiber Optic
C03977,Male,0,48,53.4,2563.2,Month-to-month,Electronic Check,Fiber Optic
C03978,Female,0,65,103.99,6759.35,One Year,Credit Card,Fiber Optic
C03979,Male,0,44,84.78,3730.32,Month-to-month,Mailed Check,
C03980,Male,0,63,91.02,5734.26,Two Year,Credit Card,Fiber Optic
C03981,Female,0,46,83.6,3845.6,Month-to-month,Electronic Check,DSL
C03982,Female,0,19,114.62,2177.78,One Year,Mailed Check,DSL
C03983,Male,0,64,40.7,2604.8,Month-to-month,Credit Card,DSL
C03984,Male,0,71,118.9,8441.9,Month-to-month,,Fiber Optic
C03985,Female,0,50,103.1,5155.0,Month-to-month,Mailed Check,DSL
C03986,Female,0,63,78.9,4970.7,One Year,Credit Card,Fiber Optic
C03987,Male,0,41,86.24,3535.84,One Year,Electronic Check,No
C03988,Male,1,7,84.88,594.16,Month-to-month,Credit Card,DSL
C03989,Male,0,9,25.84,232.56,Two Year,Credit Card,DSL
C03990,Female,0,4,41.8,167.2,Month-to-month,Credit Card,No
C03991,Male,0,49,116.15,5691.35,Two Year,Bank Transfer,DSL
C03992,Male,0,6,73.44,440.64,Two Year,Credit Card,Fiber Optic
C03993,Female,0,21,57.84,1214.64,Two Year,Mailed Check,Fiber Optic
C03994,Male,0,15,96.2,1443.0,Month-to-month,Electronic Check,DSL
C03995,Male,0,67,72.45,4854.15,Month-to-month,Electronic Check,DSL
C03996,Male,0,66,21.32,1407.12,Two Year,Bank Transfer,DSL
C03997,Male,0,56,93.62,5242.72,Month-to-month,Bank Transfer,DSL
C03998,Male,1,68,93.22,6338.96,Month-to-month,Bank Transfer,Fiber Optic
C03999,Female,0,32,36.51,1168.32,One Year,Credit Card,DSL
C04000,MALE,1,66,115.67,7634.22,Month-to-month,Credit Card,DSL
C04001,Female,1,29,42.39,1229.31,One Year,Mailed Check,Fiber Optic
C04002,Female,0,66,65.77,4340.82,Two Year,Electronic Check,DSL
C04003,Female,0,34,31.47,1069.98,One Year,Electronic Check,DSL
C04004,Male,0,27,80.33,2168.91,Month-to-month,Credit Card,DSL
C04005,Male,0,60,57.55,3453.0,Month-to-month,Electronic Check,DSL
C04006,Male,0,150,55.32,2157.48,Month-to-month,Credit Card,
C04007,Male,0,44,102.7,4518.8,Month-to-month,Bank Transfer,Fiber Optic
C04008,Male,0,36,20.96,754.56,Month-to-month,Credit Card,DSL
C04009,Female,0,19,99.79,1896.01,Month-to-month,Mailed Check,DSL
C04010,Male,0,45,77.14,3471.3,Month-to-month,Credit Card,Fiber Optic
C04011,Male,0,21,118.61,2490.81,Month-to-month,Credit Card,DSL
C04012,Male,0,23,78.94,1815.62,Two Year,Electronic Check,No
C04013,Female,0,27,25.54,689.58,Month-to-month,,No
C04014,Male,0,72,25.06,1804.32,Month-to-month,Mailed Check,DSL
C04015,Female,0,19,108.32,2058.08,One Year,Credit Card,Fiber Optic
C04016,Male,0,41,104.12,4268.92,One Year,Credit Card,DSL
C04017,Female,0,26,54.59,1419.34,Month-to-month,Bank Transfer,Fiber Optic
C04018,Female,0,28,81.8,2290.4,One Year,Credit Card,DSL
C04019,Male,0,64,68.96,4413.44,Month-to-month,Credit Card,Fiber Optic
C04020,Male,0,68,116.72,7936.96,Month-to-month,Credit Card,DSL
C04021,Male,0,51,115.0,5865.0,Two Year,Mailed Check,DSL
C04022,Male,1,48,118.38,5682.24,Two Year,Electronic Check,DSL
C04023,Female,0,10,106.64,1066.4,One Year,Bank Transfer,DSL
C04024,Female,0,39,110.96,4327.44,One Year,Bank Transfer,Fiber Optic
C04025,female,0,19,41.73,792.87,Two Year,Credit Card,DSL
C04026,Female,0,64,103.1,6598.4,Two Year,Credit Card,Fiber Optic
C04027,Male,0,19,90.89,1726.91,Month-to-month,Electronic Check,Fiber Optic
C04028,Male,0,62,116.28,7209.36,one year,Credit Card,No
C04029,Female,1,13,77.13,1002.69,Month to month,Mailed Check,DSL
C04030,Male,0,25,28.52,713.0,Month-to-month,Electronic Check,DSL
C04031,Female,0,42,79.74,3349.08,Month-to-month,Credit Card,DSL
C04032,Male,0,39,88.66,3457.74,One Year,Electronic Check,DSL
C04033,M,0,30,42.03,1260.9,Two Year,Bank Transfer,DSL
C04034,Female,0,5,59.41,297.05,Two Year,Credit Card,DSL
C04035,Male,0,18,79.85,1437.3,Month-to-month,Electronic Check,No
C04036,Female,0,21,57.41,1205.61,Month-to-month,Electronic Check,DSL
C04037,Female,0,50,57.49,2874.5,Month-to-month,Credit Card,DSL
C04038,Female,1,6,33.31,199.86,Month-to-month,Electronic Check,DSL
C04039,Female,0,50,114.07,5703.5,Two Year,Credit Card,Fiber Optic
C04040,FEMALE,0,66,95.05,6273.3,Month-to-month,Credit Card,DSL
C04041,Female,0,1,,20.12,One Year,Mailed Check,No
C04042,Male,0,57,96.56,5503.92,Month-to-month,Mailed Check,Fiber Optic
C04043,Male,1,30,93.98,2819.4,Month-to-month,Electronic Check,Fiber Optic
C04044,Female,0,58,20.97,1216.26,One Year,Electronic Check,DSL
C04045,Male,0,52,56.96,2961.92,Month-to-month,Electronic Check,Fiber Optic
C04046,Male,0,37,80.67,2984.79,Month-to-month,Bank Transfer,DSL
C04047,Male,0,48,65.28,3133.44,Month-to-month,Credit Card,Fiber Optic
C04048,Female,0,1,97.8,97.8,one year,Credit Card,Fiber Optic
C04049,Female,1,19,62.55,1188.45,Two Year,Bank Transfer,DSL
C04050,Male,0,46,35.39,1627.94,Two Year,Bank Transfer,Fiber Optic
C04051,Female,0,67,117.64,7881.88,Two Year,Electronic Check,DSL
C04052,Female,0,2,44.2,88.4,Two Year,Credit Card,DSL
C04053,Female,0,56,91.77,5139.12,Two Year,Mailed Check,DSL
C04054,Female,0,17,34.32,583.44,One Year,Mailed Check,DSL
C04055,Female,0,22,52.9,1163.8,Month-to-month,Bank Transfer,Fiber Optic
C04056,Male,1,27,64.2,1733.4,Month-to-month,Bank Transfer,Fiber Optic
C04057,Female,1,55,39.22,2157.1,Two Year,Credit Card,Fiber Optic
C04058,Male,0,32,65.0,2080.0,Month-to-month,Credit Card,Fiber Optic
C04059,,0,60,35.72,2143.2,Month-to-month,Mailed Check,DSL
C04060,Female,0,28,75.9,2125.2,Two Year,Credit Card,Fiber Optic
C04061,Male,1,28,86.37,2418.36,Month-to-month,Electronic Check,DSL
C04062,Male,1,25,26.24,656.0,Two Year,Bank Transfer,Fiber Optic
C04063,Female,0,26,107.11,2784.86,One Year,Mailed Check,DSL
C04064,Male,0,71,38.51,2734.21,Month-to-month,Mailed Check,Fiber Optic
C04065,Female,0,17,42.54,723.18,One Year,Electronic Check,Fiber Optic
C04066,Male,0,7,86.13,602.91,Two Year,Credit Card,DSL
C04067,Male,0,56,66.88,3745.28,Month-to-month,Credit Card,DSL
C04068,Female,0,64,69.94,4476.16,One Year,Bank Transfer,DSL
C04069,Female,0,20,32.82,656.4,Two Year,Electronic Check,DSL
C04070,Female,0,38,100.57,3821.66,Month-to-month,Mailed Check,DSL
C04071,Male,1,58,81.71,4739.18,Month-to-month,Electronic Check,DSL
C04072,Female,0,16,33.54,536.64,Month to month,Mailed Check,Fiber Optic
C04073,Female,0,51,57.4,2927.4,Month-to-month,Electronic Check,Fiber Optic
C04074,Female,0,27,101.04,2728.08,Month-to-month,Credit Card,DSL
C04075,Female,0,51,76.84,3918.84,One Year,Mailed Check,Fiber Optic
C04076,Female,0,16,30.86,493.76,Month-to-month,Bank Transfer,Fiber Optic
C04077,Male,0,60,57.28,3436.8,Two Year,Electronic Check,Fiber Optic
C04078,Male,0,40,44.27,1770.8,Month-to-month,Credit Card,Fiber Optic
C04079,Female,0,67,71.75,4807.25,Month-to-month,Mailed Check,DSL
C04080,Male,0,2,104.34,208.68,One Year,Credit Card,Fiber Optic
C04081,Female,0,48,63.63,3054.24,Two Year,Electronic Check,Fiber Optic
C04082,Male,0,52,63.33,3293.16,Month-to-month,Bank Transfer,Fiber Optic
C04083,Female,0,24,110.54,2652.96,Month-to-month,Bank Transfer,DSL
C04084,Female,0,2,77.62,155.24,Two Year,Electronic Check,DSL
C04085,Male,0,65,76.62,4980.3,Month-to-month,Mailed Check,Fiber Optic
C04086,,0,20,46.19,923.8,Month to month,Credit Card,DSL
C04087,Male,0,34,80.77,2746.18,Month-to-month,Credit Card,Fiber Optic
C04088,Female,1,41,77.59,3181.19,One Year,Mailed Check,DSL
C04089,Female,0,41,59.69,2447.29,Month-to-month,Electronic Check,DSL
C04090,Male,0,23,119.07,2738.61,One Year,Credit Card,No
C04091,Female,0,38,108.19,4111.22,One Year,Credit Card,Fiber Optic
C04092,M,0,44,94.96,4178.24,Two Year,Electronic Check,Fiber Optic
C04093,male,0,67,73.73,4939.91,Month-to-month,Credit Card,Fiber Optic
C04094,Female,0,62,66.21,4105.02,Month-to-month,Mailed Check,Fiber Optic
C04095,Male,0,12,-50.0,461.88,Month-to-month,Mailed Check,Fiber Optic
C04096,Male,1,30,50.57,1517.1,Month-to-month,Electronic Check,Fiber Optic
C04097,Male,0,65,97.4,6331.0,One Year,Electronic Check,Fiber Optic
C04098,Male,0,41,,2680.17,One Year,Mailed Check,No
C04099,Male,1,20,108.23,2164.6,One Year,Electronic Check,Fiber Optic
C04100,Male,0,6,34.79,208.74,Two Year,Mailed Check,No
C04101,Female,0,4,70.83,283.32,Two Year,Mailed Check,DSL
C04102,Male,0,10,84.7,847.0,Month-to-month,Mailed Check,DSL
C04103,Female,0,51,71.68,3655.68,Two Year,Credit Card,No
C04104,Male,0,38,108.92,4138.96,Month-to-month,Electronic Check,DSL
C04105,Male,0,1,118.96,118.96,One Year,Credit Card,DSL
C04106,Female,0,8,31.58,252.64,Month-to-month,Electronic Check,Fiber Optic
C04107,Female,0,63,33.0,2079.0,Two Year,Bank Transfer,DSL
C04108,Male,0,33,33.03,1089.99,Month-to-month,Credit Card,No
C04109,Female,0,15,88.12,1321.8,One Year,Credit Card,Fiber Optic
C04110,,0,31,57.27,1775.37,Two Year,Credit Card,Fiber Optic
C04111,Female,1,21,93.33,1959.93,One Year,Bank Transfer,DSL
C04112,Female,0,3,,181.65,One Year,Electronic Check,DSL
C04113,Male,0,66,82.76,5462.16,Month-to-month,Bank Transfer,DSL
C04114,Male,0,35,96.99,3394.65,Month-to-month,Electronic Check,Fiber Optic
C04115,Female,0,41,74.82,3067.62,Two Year,Electronic Check,DSL
C04116,Male,0,59,73.95,4363.05,One Year,Electronic Check,Fiber Optic
C04117,FEMALE,0,16,28.82,461.12,One Year,Electronic Check,No
C04118,Male,1,56,61.08,3420.48,Month-to-month,Electronic Check,Fiber Optic
C04119,Male,1,45,74.58,3356.1,Month-to-month,Bank Transfer,DSL
C04120,Female,1,59,66.2,3905.8,Month-to-month,Credit Card,Fiber Optic
C04121,Male,1,50,110.08,5504.0,Month-to-month,Bank Transfer,Fiber Optic
C04122,Female,0,12,110.65,1327.8,Month-to-month,Credit Card,
C04123,FEMALE,0,12,102.19,1226.28,Month-to-month,Credit Card,Fiber Optic
C04124,Female,1,33,57.53,1898.49,Month-to-month,Mailed Check,DSL
